0	6.341666666666666	7.775
1	23.233333333333334	33.6625
2	42.391666666666666	45.087500000000006
3	53.30833333333334	55.6125
4	58.858333333333334	60.0125
5	61.625	65.575
6	64.15833333333333	58.35
7	64.25	67.2
8	65.23333333333333	64.95
9	65.95	65.73750000000001
10	66.05833333333334	67.7625
11	67.05	66.0
12	67.19166666666668	61.824999999999996
13	67.68333333333332	67.9625
14	68.19166666666666	63.4375
15	67.88333333333333	66.75
16	67.975	69.35
17	68.64166666666667	66.9375
18	68.475	67.10000000000001
19	68.59166666666667	70.5875
20	68.75	68.7875
21	69.0	66.4
22	69.78333333333333	70.28750000000001
23	68.58333333333333	67.0125
24	69.09166666666667	68.4125
25	69.56666666666666	68.5125
26	69.30833333333334	68.1125
27	69.64166666666667	65.075
28	70.15	68.5875
29	69.31666666666668	68.95
30	69.64166666666667	65.10000000000001
31	69.3	70.0
32	69.375	69.1125
33	69.49166666666666	69.925
34	70.05833333333334	63.612500000000004
35	70.14166666666667	70.4875
36	69.91666666666667	70.85000000000001
37	69.48333333333333	68.6125
38	70.11666666666667	70.2375
39	69.65833333333333	70.39999999999999
40	70.08333333333333	70.0375
41	70.475	67.45
42	70.275	70.83749999999999
43	69.81666666666668	70.1
44	69.99166666666666	70.9875
45	69.90833333333333	69.675
46	70.41666666666667	70.075
47	70.42500000000001	65.9375
48	70.35	70.45
49	70.475	69.2125
50	70.175	67.925
51	70.125	65.05
52	70.50833333333333	70.4375
53	70.35833333333333	68.5375
54	70.41666666666667	69.2125
55	70.6	70.83749999999999
56	70.99166666666666	70.875
57	70.85833333333333	68.10000000000001
58	70.58333333333333	70.28750000000001
59	70.775	68.2
60	70.625	69.425
61	70.46666666666667	69.7375
62	70.575	69.55
63	70.86666666666666	58.2375
64	70.75833333333334	68.65
65	70.025	69.425
66	70.525	69.425
67	70.24166666666667	68.575
68	70.475	65.9
69	70.20833333333333	69.6875
70	70.6	70.6875
71	69.61666666666667	70.05
72	70.49166666666666	70.375
73	70.325	71.175
74	70.45833333333333	63.375
75	70.275	71.22500000000001
76	70.86666666666666	69.675
